,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
10,biz.ganttproject.core.chart.render.RectangleRenderer,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RectangleRenderer,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/render/RectangleRenderer.java,ganttproject-2.8.11,RectangleRenderer,98,2,4,1,0,False,False,2,True,False,8,14,5,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
11,biz.ganttproject.core.chart.render.ShapeConstants,ganttproject-2.8.11,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,ShapeConstants,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/render/ShapeConstants.java,ganttproject-2.8.11,ShapeConstants,92,22,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
12,biz.ganttproject.core.chart.render.ShapePaint,ganttproject-2.8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShapePaint,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/render/ShapePaint.java,ganttproject-2.8.11,ShapePaint,133,3,7,0,4,False,False,2,False,False,5,6,4,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
13,biz.ganttproject.core.chart.render.Style,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Style,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/render/Style.java,ganttproject-2.8.11,Style,432,9,10,0,9,False,False,1,False,False,25,9,18,32,0.0,True,False,False,True,False,default,0,0,0,False,Structurer
14,biz.ganttproject.core.chart.render.TextPainter,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TextPainter,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/render/TextPainter.java,ganttproject-2.8.11,TextPainter,170,4,5,1,0,False,False,2,True,False,10,12,13,22,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
15,biz.ganttproject.core.chart.scene.BottomUnitSceneBuilder,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BottomUnitSceneBuilder,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/scene/BottomUnitSceneBuilder.java,ganttproject-2.8.11,BottomUnitSceneBuilder,122,1,5,0,2,False,False,4,True,False,7,7,14,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
16,biz.ganttproject.core.chart.scene.DayGridSceneBuilder,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DayGridSceneBuilder,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/scene/DayGridSceneBuilder.java,ganttproject-2.8.11,DayGridSceneBuilder,175,4,9,0,3,False,False,4,True,False,10,8,13,26,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
17,biz.ganttproject.core.chart.scene.TimelineSceneBuilder,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TimelineSceneBuilder,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/scene/TimelineSceneBuilder.java,ganttproject-2.8.11,TimelineSceneBuilder,158,3,6,0,1,False,False,3,True,False,2,1,13,26,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
18,biz.ganttproject.core.chart.scene.gantt.DependencySceneBuilder,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DependencySceneBuilder,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/scene/gantt/DependencySceneBuilder.java,ganttproject-2.8.11,DependencySceneBuilder,193,6,4,0,0,False,False,3,True,False,10,3,8,38,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
19,biz.ganttproject.core.chart.scene.gantt.TaskActivitySceneBuilder,ganttproject-2.8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TaskActivitySceneBuilder,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/scene/gantt/TaskActivitySceneBuilder.java,ganttproject-2.8.11,TaskActivitySceneBuilder,262,6,7,0,3,False,False,4,True,False,13,16,14,29,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
20,biz.ganttproject.core.chart.scene.gantt.TaskLabelSceneBuilder,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,TaskLabelSceneBuilder,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/scene/gantt/TaskLabelSceneBuilder.java,ganttproject-2.8.11,TaskLabelSceneBuilder,250,20,16,0,3,False,False,4,True,False,10,15,9,30,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
21,biz.ganttproject.core.chart.text.TimeFormatters,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TimeFormatters,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/chart/text/TimeFormatters.java,ganttproject-2.8.11,TimeFormatters,100,4,2,1,1,False,False,2,False,False,2,3,9,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
22,biz.ganttproject.core.option.DefaultFileOption,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DefaultFileOption,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/option/DefaultFileOption.java,ganttproject-2.8.11,DefaultFileOption,30,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
23,biz.ganttproject.core.option.GPAbstractOption,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GPAbstractOption,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/option/GPAbstractOption.java,ganttproject-2.8.11,GPAbstractOption,218,8,24,5,4,False,False,4,False,False,2,18,5,2,0.0,True,False,False,True,False,public,0,0,0,True,Information Holder
24,biz.ganttproject.core.time.GanttCalendar,ganttproject-2.8.11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,GanttCalendar,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/time/GanttCalendar.java,ganttproject-2.8.11,GanttCalendar,169,4,12,0,5,False,False,2,False,False,3,4,7,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
25,biz.ganttproject.core.time.impl.GPTimeUnitStack,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GPTimeUnitStack,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/time/impl/GPTimeUnitStack.java,ganttproject-2.8.11,GPTimeUnitStack,260,8,14,0,5,False,False,5,False,False,22,13,10,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
26,biz.ganttproject.desktop.DesktopAdapter,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DesktopAdapter,ganttproject-v2.8.11/biz.ganttproject.desktop/src/biz/ganttproject/desktop/DesktopAdapter.java,ganttproject-2.8.11,DesktopAdapter,66,0,1,0,0,False,False,2,True,False,2,1,11,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
27,biz.ganttproject.impex.csv.GanttCSVExport,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GanttCSVExport,ganttproject-v2.8.11/ganttproject/src/biz/ganttproject/impex/csv/GanttCSVExport.java,ganttproject-2.8.11,GanttCSVExport,371,7,11,0,3,False,False,5,False,False,23,13,39,80,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
28,biz.ganttproject.impex.csv.GanttCSVOpen,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,GanttCSVOpen,ganttproject-v2.8.11/ganttproject/src/biz/ganttproject/impex/csv/GanttCSVOpen.java,ganttproject-2.8.11,GanttCSVOpen,239,5,9,1,2,False,False,5,False,False,13,13,33,18,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
29,biz.ganttproject.impex.csv.ResourceRecords,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ResourceRecords,ganttproject-v2.8.11/ganttproject/src/biz/ganttproject/impex/csv/ResourceRecords.java,ganttproject-2.8.11,ResourceRecords,105,2,2,1,0,False,False,2,False,False,4,2,11,16,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
30,biz.ganttproject.impex.csv.TaskRecords,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TaskRecords,ganttproject-v2.8.11/ganttproject/src/biz/ganttproject/impex/csv/TaskRecords.java,ganttproject-2.8.11,TaskRecords,391,8,5,1,0,False,False,2,False,False,34,4,34,74,0.0,True,False,False,True,False,default,0,0,0,False,Interfacer
31,biz.ganttproject.impex.ical.IcsFileImporter,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,IcsFileImporter,ganttproject-v2.8.11/biz.ganttproject.impex.ical/src/biz/ganttproject/impex/ical/IcsFileImporter.java,ganttproject-2.8.11,IcsFileImporter,187,1,6,1,2,False,False,3,True,False,10,2,28,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
32,biz.ganttproject.impex.msproject2.CustomPropertyMapping,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CustomPropertyMapping,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/CustomPropertyMapping.java,ganttproject-2.8.11,CustomPropertyMapping,164,1,3,0,0,False,False,3,False,False,4,5,21,21,0.0,True,False,False,True,False,default,0,0,0,False,Interfacer
33,biz.ganttproject.impex.msproject2.ImporterFromMsProjectFile,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ImporterFromMsProjectFile,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/ImporterFromMsProjectFile.java,ganttproject-2.8.11,ImporterFromMsProjectFile,129,3,5,0,3,False,False,5,False,False,4,3,23,23,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
34,biz.ganttproject.impex.msproject2.ProjectFileExporter,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,ProjectFileExporter,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/ProjectFileExporter.java,ganttproject-2.8.11,ProjectFileExporter,453,2,31,0,7,False,False,3,True,False,15,38,45,106,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
35,biz.ganttproject.impex.msproject2.ProjectFileImporter,ganttproject-2.8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ProjectFileImporter,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/ProjectFileImporter.java,ganttproject-2.8.11,ProjectFileImporter,768,14,36,1,5,False,False,3,True,False,49,56,79,162,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
36,biz.ganttproject.impex.msproject2.WebStartIDClass,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WebStartIDClass,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/WebStartIDClass.java,ganttproject-2.8.11,WebStartIDClass,5,0,0,0,0,False,False,5,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
40,org.ganttproject.WebStartIDClass,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WebStartIDClass,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/WebStartIDClass.java,ganttproject-2.8.11,WebStartIDClass,5,0,0,0,0,False,False,5,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
44,org.ganttproject.chart.pert.WebStartIDClass,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WebStartIDClass,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/WebStartIDClass.java,ganttproject-2.8.11,WebStartIDClass,5,0,0,0,0,False,False,5,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
48,org.ganttproject.impex.htmlpdf.WebStartIDClass,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WebStartIDClass,ganttproject-v2.8.11/biz.ganttproject.impex.msproject2/src/biz/ganttproject/impex/msproject2/WebStartIDClass.java,ganttproject-2.8.11,WebStartIDClass,5,0,0,0,0,False,False,5,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
52,ca.mcgill.cs.jetuml.JetUML,JetUML-3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,JetUML,JetUML-v3.1/src/ca/mcgill/cs/jetuml/JetUML.java,JetUML-3.1,JetUML,125,2,5,1,0,False,False,4,False,False,3,4,15,18,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
53,ca.mcgill.cs.jetuml.application.Clipboard,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Clipboard,JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/Clipboard.java,JetUML-3.1,Clipboard,282,3,14,0,1,False,False,1,False,False,11,14,8,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
54,ca.mcgill.cs.jetuml.application.MoveTracker,JetUML-3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MoveTracker,JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/MoveTracker.java,JetUML-3.1,MoveTracker,96,2,2,0,0,False,False,2,True,False,2,2,8,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
55,ca.mcgill.cs.jetuml.application.RecentFilesQueue,JetUML-3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RecentFilesQueue,JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/RecentFilesQueue.java,JetUML-3.1,RecentFilesQueue,150,2,6,0,1,False,False,3,False,False,7,2,3,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
56,ca.mcgill.cs.jetuml.application.Version,JetUML-3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Version,ipscan-v3.7.3/src/net/azib/ipscan/config/Version.java,ipscan-3.7.3,Version,86,15,4,0,3,False,False,1,False,False,3,0,3,3,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
59,ca.mcgill.cs.jetuml.diagram.ControlFlow,JetUML-3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ControlFlow,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/ControlFlow.java,JetUML-3.1,ControlFlow,488,1,22,0,13,False,False,2,False,False,24,24,13,74,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
60,ca.mcgill.cs.jetuml.diagram.Diagram,JetUML-3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Diagram,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Diagram.java,JetUML-3.1,Diagram,364,3,22,0,4,False,False,1,False,False,9,19,6,26,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
61,ca.mcgill.cs.jetuml.diagram.Properties,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Properties,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Properties.java,JetUML-3.1,Properties,143,1,6,0,1,False,False,1,False,False,5,12,5,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
63,ca.mcgill.cs.jetuml.diagram.Property,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Property,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Property.java,JetUML-3.1,Property,95,4,4,1,2,False,False,1,False,False,0,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
64,src.com.eteks.sweethome3d.model.Property,SweetHome3Dv5.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Property,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Property.java,JetUML-3.1,Property,95,4,4,1,2,False,False,1,False,False,0,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
65,src.com.eteks.sweethome3d.viewcontroller.Property,SweetHome3Dv5.6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,Property,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Property.java,JetUML-3.1,Property,95,4,4,1,2,False,False,1,False,False,0,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
66,ca.mcgill.cs.jetuml.diagram.Prototypes,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prototypes,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Prototypes.java,JetUML-3.1,Prototypes,145,31,3,0,0,False,False,1,False,False,2,4,29,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
67,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,JetUML-3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ClassDiagramBuilder,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/ClassDiagramBuilder.java,JetUML-3.1,ClassDiagramBuilder,383,2,14,0,1,False,False,3,True,False,15,20,19,41,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
68,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DiagramBuilder,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/DiagramBuilder.java,JetUML-3.1,DiagramBuilder,534,3,17,1,3,False,False,2,True,False,20,31,28,51,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
69,ca.mcgill.cs.jetuml.diagram.builder.ObjectDiagramBuilder,JetUML-3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ObjectDiagramBuilder,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/ObjectDiagramBuilder.java,JetUML-3.1,ObjectDiagramBuilder,166,0,6,0,1,False,False,3,True,False,8,19,12,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
70,ca.mcgill.cs.jetuml.diagram.builder.SequenceDiagramBuilder,JetUML-3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SequenceDiagramBuilder,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/SequenceDiagramBuilder.java,JetUML-3.1,SequenceDiagramBuilder,254,2,8,0,2,False,False,3,True,False,14,21,20,26,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
71,ca.mcgill.cs.jetuml.diagram.builder.StateDiagramBuilder,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StateDiagramBuilder,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/StateDiagramBuilder.java,JetUML-3.1,StateDiagramBuilder,59,0,1,0,1,False,False,3,True,False,0,5,8,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
72,ca.mcgill.cs.jetuml.diagram.builder.UseCaseDiagramBuilder,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UseCaseDiagramBuilder,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/UseCaseDiagramBuilder.java,JetUML-3.1,UseCaseDiagramBuilder,57,0,1,0,1,False,False,4,True,False,0,5,7,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
73,ca.mcgill.cs.jetuml.diagram.builder.constraints.ClassDiagramEdgeConstraints,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ClassDiagramEdgeConstraints,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/ClassDiagramEdgeConstraints.java,JetUML-3.1,ClassDiagramEdgeConstraints,108,0,4,0,0,False,False,4,False,False,4,13,6,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
74,ca.mcgill.cs.jetuml.diagram.builder.constraints.EdgeConstraints,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EdgeConstraints,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/EdgeConstraints.java,JetUML-3.1,EdgeConstraints,103,0,5,0,0,False,False,2,False,False,2,17,6,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
75,ca.mcgill.cs.jetuml.diagram.builder.constraints.ObjectDiagramEdgeConstraints,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ObjectDiagramEdgeConstraints,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/ObjectDiagramEdgeConstraints.java,JetUML-3.1,ObjectDiagramEdgeConstraints,62,0,2,0,0,False,False,4,False,False,0,6,6,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
76,ca.mcgill.cs.jetuml.diagram.builder.constraints.SequenceDiagramEdgeConstraints,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SequenceDiagramEdgeConstraints,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/SequenceDiagramEdgeConstraints.java,JetUML-3.1,SequenceDiagramEdgeConstraints,101,1,4,0,0,False,False,4,False,False,0,12,10,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
77,ca.mcgill.cs.jetuml.diagram.edges.AbstractEdge,JetUML-3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbstractEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/AbstractEdge.java,JetUML-3.1,AbstractEdge,81,3,6,0,3,False,False,2,False,False,1,3,4,2,0.0,True,False,False,True,False,public,0,0,0,True,Information Holder
78,ca.mcgill.cs.jetuml.diagram.edges.ConstructorEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ConstructorEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/ConstructorEdge.java,JetUML-3.1,ConstructorEdge,36,0,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
79,ca.mcgill.cs.jetuml.diagram.edges.NoteEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NoteEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/NoteEdge.java,JetUML-3.1,NoteEdge,28,0,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
80,ca.mcgill.cs.jetuml.diagram.edges.ObjectCollaborationEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ObjectCollaborationEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/ObjectCollaborationEdge.java,JetUML-3.1,ObjectCollaborationEdge,28,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
81,ca.mcgill.cs.jetuml.diagram.edges.ObjectReferenceEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ObjectReferenceEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/ObjectReferenceEdge.java,JetUML-3.1,ObjectReferenceEdge,28,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
82,ca.mcgill.cs.jetuml.diagram.edges.ReturnEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ReturnEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/ReturnEdge.java,JetUML-3.1,ReturnEdge,28,0,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
83,ca.mcgill.cs.jetuml.diagram.edges.StateTransitionEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,StateTransitionEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/StateTransitionEdge.java,JetUML-3.1,StateTransitionEdge,30,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
84,ca.mcgill.cs.jetuml.diagram.edges.UseCaseAssociationEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,UseCaseAssociationEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/UseCaseAssociationEdge.java,JetUML-3.1,UseCaseAssociationEdge,27,0,0,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
85,ca.mcgill.cs.jetuml.diagram.edges.UseCaseGeneralizationEdge,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,UseCaseGeneralizationEdge,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/edges/UseCaseGeneralizationEdge.java,JetUML-3.1,UseCaseGeneralizationEdge,27,0,0,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
86,ca.mcgill.cs.jetuml.diagram.nodes.FinalStateNode,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FinalStateNode,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/nodes/FinalStateNode.java,JetUML-3.1,FinalStateNode,28,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
87,ca.mcgill.cs.jetuml.diagram.nodes.InitialStateNode,JetUML-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,InitialStateNode,JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/nodes/InitialStateNode.java,JetUML-3.1,InitialStateNode,28,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
