,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
2068,org.mars_sim.msp.core.robot.SystemCondition,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,SystemCondition,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/robot/SystemCondition.java,SystemCondition,430,21,26,5,7,False,False,2,False,False,14,23,12,19,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2069,org.mars_sim.msp.core.robot.ai.job.RobotJob,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,RobotJob,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/robot/ai/job/RobotJob.java,RobotJob,178,11,7,0,5,False,False,2,False,False,4,7,10,5,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
2070,org.mars_sim.msp.core.science.ScienceUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ScienceUtil,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/science/ScienceUtil.java,ScienceUtil,14,0,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2071,org.mars_sim.msp.core.science.ScientificStudy,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ScientificStudy,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/science/ScientificStudy.java,ScientificStudy,1020,42,68,4,30,False,False,2,False,False,44,37,13,74,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2072,org.mars_sim.msp.core.science.ScientificStudyManager,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ScientificStudyManager,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/science/ScientificStudyManager.java,ScientificStudyManager,955,9,32,0,26,False,False,3,True,False,92,37,16,202,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2073,org.mars_sim.msp.core.structure.Airlock,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Airlock,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/Airlock.java,Airlock,744,18,27,1,7,False,False,1,False,False,43,13,21,62,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
2074,org.mars_sim.msp.core.structure.BuildingTemplate,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BuildingTemplate,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/BuildingTemplate.java,BuildingTemplate,232,12,14,1,11,False,False,2,False,False,3,5,4,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2075,org.mars_sim.msp.core.structure.ChainOfCommand,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ChainOfCommand,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/ChainOfCommand.java,ChainOfCommand,688,13,19,2,3,False,False,3,False,False,44,20,20,40,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2076,org.mars_sim.msp.core.structure.CompositionOfAir,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CompositionOfAir,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/CompositionOfAir.java,CompositionOfAir,893,55,20,0,10,False,False,3,False,False,31,24,15,57,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2077,org.mars_sim.msp.core.structure.PowerGrid,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,PowerGrid,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/PowerGrid.java,PowerGrid,765,17,26,5,6,False,False,2,False,False,39,20,13,82,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2078,org.mars_sim.msp.core.structure.Settlement,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,Settlement,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/Settlement.java,Settlement,4781,133,204,18,113,False,False,1,False,False,326,130,106,382,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2079,org.mars_sim.msp.core.structure.SettlementConfig,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,SettlementConfig,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/SettlementConfig.java,SettlementConfig,1110,66,37,0,27,False,False,2,False,False,61,37,22,59,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2080,org.mars_sim.msp.core.structure.Structure,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Structure,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/Structure.java,Structure,35,1,0,0,0,False,False,1,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,True,Information Holder
2081,org.mars_sim.msp.core.structure.building.Building,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,Building,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/Building.java,Building,1635,83,104,13,71,False,False,1,False,False,114,25,66,107,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2082,org.mars_sim.msp.core.structure.building.BuildingConfig,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,BuildingConfig,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/BuildingConfig.java,BuildingConfig,1815,108,120,0,88,False,False,2,False,False,29,128,29,44,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2083,org.mars_sim.msp.core.structure.building.BuildingException,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,BuildingException,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/BuildingException.java,BuildingException,33,0,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2084,org.mars_sim.msp.core.structure.building.BuildingManager,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,BuildingManager,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/BuildingManager.java,BuildingManager,2071,26,69,3,41,False,False,2,True,False,165,81,73,285,0.0,True,False,False,True,False,public,0,0,0,False,Controller
2085,org.mars_sim.msp.core.structure.building.connection.BuildingConnector,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BuildingConnector,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/connection/BuildingConnector.java,BuildingConnector,178,6,9,0,6,False,False,2,True,False,6,1,2,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2086,org.mars_sim.msp.core.structure.building.connection.BuildingConnectorManager,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,BuildingConnectorManager,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/connection/BuildingConnectorManager.java,BuildingConnectorManager,866,7,21,0,4,False,False,3,True,False,45,38,21,118,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2087,org.mars_sim.msp.core.structure.building.connection.Hatch,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hatch,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/connection/Hatch.java,Hatch,134,8,11,2,7,False,False,1,False,False,2,3,3,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2088,org.mars_sim.msp.core.structure.building.function.BuildingAirlock,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BuildingAirlock,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/BuildingAirlock.java,BuildingAirlock,254,9,10,0,6,False,False,2,False,False,6,3,11,34,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2089,org.mars_sim.msp.core.structure.building.function.FoodProduction,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FoodProduction,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/FoodProduction.java,FoodProduction,534,7,16,0,11,False,False,2,False,False,29,10,25,125,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
2090,org.mars_sim.msp.core.structure.building.function.Function,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Function,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/Function.java,Function,436,13,15,0,6,False,False,1,False,False,19,15,22,57,0.0,True,False,False,True,False,public,0,0,0,True,Structurer
2091,org.mars_sim.msp.core.structure.building.function.HeatSource,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HeatSource,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/HeatSource.java,HeatSource,166,7,4,0,2,False,False,2,False,False,4,4,8,5,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
2092,org.mars_sim.msp.core.structure.building.function.Heating,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Heating,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/Heating.java,Heating,1304,60,24,3,7,False,False,1,False,False,81,15,9,54,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2093,org.mars_sim.msp.core.structure.building.function.Manufacture,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Manufacture,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/Manufacture.java,Manufacture,818,13,23,0,13,False,False,1,False,False,50,14,40,167,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2094,org.mars_sim.msp.core.structure.building.function.PowerSource,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PowerSource,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerSource.java,PowerSource,125,7,4,0,2,False,False,2,False,False,4,4,8,5,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
2095,org.mars_sim.msp.core.structure.building.function.PowerStorage,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,PowerStorage,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerStorage.java,PowerStorage,388,26,21,2,12,False,False,2,False,False,13,6,10,13,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2096,org.mars_sim.msp.core.structure.building.function.ResourceProcess,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ResourceProcess,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ResourceProcess.java,ResourceProcess,419,14,21,2,8,False,False,2,False,False,22,20,10,22,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2097,org.mars_sim.msp.core.structure.building.function.ResourceProcessing,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ResourceProcessing,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ResourceProcessing.java,ResourceProcessing,224,5,10,0,8,False,False,2,False,False,10,4,11,31,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2098,org.mars_sim.msp.core.structure.building.function.SolarHeatSource,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,SolarHeatSource,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SolarHeatSource.java,SolarHeatSource,169,10,17,3,8,False,False,3,False,False,3,8,6,7,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2099,org.mars_sim.msp.core.structure.building.function.SolarPowerSource,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,SolarPowerSource,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SolarPowerSource.java,SolarPowerSource,188,13,9,2,4,False,False,3,False,False,6,5,6,9,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2100,org.mars_sim.msp.core.structure.building.function.SolarThermalPowerSource,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,SolarThermalPowerSource,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SolarThermalPowerSource.java,SolarThermalPowerSource,89,5,7,1,4,False,False,4,False,False,2,3,4,3,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2101,org.mars_sim.msp.core.structure.building.function.ThermalGeneration,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ThermalGeneration,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ThermalGeneration.java,ThermalGeneration,594,10,19,0,15,False,False,2,False,False,24,7,9,133,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2102,org.mars_sim.msp.core.structure.building.function.cooking.CookedMeal,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CookedMeal,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/CookedMeal.java,CookedMeal,101,9,5,1,4,False,False,2,False,False,0,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2103,org.mars_sim.msp.core.structure.building.function.cooking.Cooking,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,Cooking,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/Cooking.java,Cooking,1175,41,45,1,24,False,False,1,False,False,67,24,34,147,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2104,org.mars_sim.msp.core.structure.building.function.cooking.HotMeal,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HotMeal,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/HotMeal.java,HotMeal,124,8,15,4,6,False,False,2,False,False,1,16,4,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2105,org.mars_sim.msp.core.structure.building.function.cooking.PreparedDessert,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PreparedDessert,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/PreparedDessert.java,PreparedDessert,107,8,4,0,4,False,False,2,False,False,0,0,2,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2106,org.mars_sim.msp.core.structure.building.function.cooking.PreparingDessert,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,PreparingDessert,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/PreparingDessert.java,PreparingDessert,873,40,36,0,22,False,False,2,False,False,47,20,31,99,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2107,org.mars_sim.msp.core.structure.building.function.farming.Bee,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bee,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Bee.java,Bee,102,18,2,0,0,False,False,1,False,False,3,1,7,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2108,org.mars_sim.msp.core.structure.building.function.farming.BeeHive,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BeeHive,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/BeeHive.java,BeeHive,151,27,12,0,11,False,False,2,False,False,6,1,7,6,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2109,org.mars_sim.msp.core.structure.building.function.farming.Crop,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Crop,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Crop.java,Crop,1467,88,36,1,14,False,False,1,False,False,88,27,22,77,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2110,org.mars_sim.msp.core.structure.building.function.farming.CropType,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CropType,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/CropType.java,CropType,216,14,14,1,10,False,False,2,False,False,1,2,4,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2111,org.mars_sim.msp.core.structure.building.function.farming.Farming,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Farming,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Farming.java,Farming,1742,59,71,3,32,False,False,1,False,False,93,57,35,163,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2112,org.mars_sim.msp.core.structure.building.function.farming.Plant,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Plant,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Plant.java,Plant,68,0,1,0,0,False,False,1,False,False,2,1,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2113,org.mars_sim.msp.core.structure.building.function.farming.Transplanting,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Transplanting,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Transplanting.java,Transplanting,26,1,0,0,0,False,False,1,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2114,org.mars_sim.msp.core.structure.construction.ConstructionConfig,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConstructionConfig,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionConfig.java,ConstructionConfig,296,21,3,0,1,False,False,2,False,False,17,2,20,21,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2115,org.mars_sim.msp.core.structure.construction.ConstructionManager,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConstructionManager,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionManager.java,ConstructionManager,316,6,14,0,8,False,False,2,True,False,18,5,14,55,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2116,org.mars_sim.msp.core.structure.construction.ConstructionSite,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,ConstructionSite,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionSite.java,ConstructionSite,594,31,52,14,18,False,False,2,False,False,33,25,18,40,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2117,org.mars_sim.msp.core.structure.construction.ConstructionStageInfo,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ConstructionStageInfo,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionStageInfo.java,ConstructionStageInfo,212,17,16,0,11,False,False,3,False,False,0,0,5,3,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2118,org.mars_sim.msp.core.structure.construction.ConstructionValues,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConstructionValues,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionValues.java,ConstructionValues,574,9,17,0,13,False,False,2,False,False,42,18,15,88,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2119,org.mars_sim.msp.core.structure.construction.SalvageValues,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SalvageValues,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/SalvageValues.java,SalvageValues,382,6,12,0,9,False,False,2,False,False,28,13,23,53,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
2120,org.mars_sim.msp.core.structure.goods.Good,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Good,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/Good.java,Good,619,22,27,2,15,False,False,1,False,False,31,5,13,62,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2121,org.mars_sim.msp.core.structure.goods.GoodsManager,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,GoodsManager,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/GoodsManager.java,GoodsManager,3505,108,111,9,70,False,False,2,True,False,259,143,86,453,0.0,True,False,False,True,False,public,0,0,0,False,Controller
2122,org.mars_sim.msp.core.time.AutosaveScheduler,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AutosaveScheduler,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/AutosaveScheduler.java,AutosaveScheduler,146,7,6,0,1,False,False,2,True,False,13,1,7,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2123,org.mars_sim.msp.core.time.MarsClock,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MarsClock,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/MarsClock.java,MarsClock,1115,39,39,0,29,False,False,2,False,False,71,18,4,42,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2124,org.mars_sim.msp.core.time.MasterClock,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MasterClock,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/MasterClock.java,MasterClock,1473,49,56,8,21,False,False,2,False,False,62,20,18,88,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2125,org.mars_sim.msp.core.tool.CompressXz,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,CompressXz,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/CompressXz.java,CompressXz,22,0,1,0,0,False,False,2,False,False,0,1,4,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2126,org.mars_sim.msp.core.tool.DecompressXz,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DecompressXz,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/DecompressXz.java,DecompressXz,22,0,1,0,0,False,False,2,False,False,0,1,5,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2127,org.mars_sim.msp.core.tool.DecompressXzSeekable,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DecompressXzSeekable,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/DecompressXzSeekable.java,DecompressXzSeekable,29,0,1,0,0,False,False,3,False,False,1,1,4,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2128,org.mars_sim.msp.core.tool.MersenneTwister,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MersenneTwister,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/MersenneTwister.java,MersenneTwister,834,13,25,2,0,False,False,2,True,False,51,18,6,55,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2129,org.mars_sim.msp.core.tool.MersenneTwisterFast,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MersenneTwisterFast,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/MersenneTwisterFast.java,MersenneTwisterFast,1449,13,24,2,0,False,False,3,False,False,72,15,5,55,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2130,org.mars_sim.msp.core.tool.ObjectSizeCalculator,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ObjectSizeCalculator,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/ObjectSizeCalculator.java,ObjectSizeCalculator,430,9,10,0,3,False,False,3,True,False,19,11,17,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2131,org.mars_sim.msp.core.tool.PausableThreadPoolExecutor,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PausableThreadPoolExecutor,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/PausableThreadPoolExecutor.java,PausableThreadPoolExecutor,104,4,5,0,0,False,False,4,True,False,1,2,9,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2132,org.mars_sim.msp.core.tool.SFMT19937,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,SFMT19937,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/SFMT19937.java,SFMT19937,514,20,13,2,0,False,False,4,False,False,6,20,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2133,org.mars_sim.msp.core.tool.SFMT19937j,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SFMT19937j,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/SFMT19937j.java,SFMT19937j,331,19,16,2,0,False,False,4,False,False,5,17,1,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2134,org.mars_sim.msp.core.tool.StandardCompressXz,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,StandardCompressXz,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/StandardCompressXz.java,StandardCompressXz,41,0,1,0,0,False,False,3,False,False,0,1,4,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2135,org.mars_sim.msp.core.tool.TestSIMDFMT,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TestSIMDFMT,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/TestSIMDFMT.java,TestSIMDFMT,94,2,1,0,0,False,False,8,False,False,9,1,0,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
